year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,total_delay
2025,2,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",92.0,33.0,10.47,1.63,5.62,0.0,15.28,4.0,0.0,3158.0,751.0,215.0,343.0,0.0,1849.0,2815.0
2025,2,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",162.0,54.0,13.8,2.12,7.64,0.0,30.44,25.0,0.0,4875.0,925.0,216.0,526.0,0.0,3208.0,4349.0
2025,2,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",50.0,30.0,6.49,0.0,10.61,0.0,12.9,8.0,0.0,2734.0,702.0,0.0,503.0,0.0,1529.0,2231.0
2025,2,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",100.0,32.0,9.4,1.92,4.06,0.69,15.93,5.0,0.0,3030.0,722.0,187.0,159.0,11.0,1951.0,2871.0
2025,2,OH,PSA Airlines Inc.,MLI,"Moline, IL: Quad Cities International",56.0,14.0,2.83,2.87,1.76,0.0,6.54,1.0,0.0,801.0,128.0,181.0,39.0,0.0,453.0,762.0
2025,2,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",48.0,16.0,3.72,1.36,2.43,0.0,8.49,5.0,0.0,1840.0,160.0,192.0,143.0,0.0,1345.0,1697.0
2025,2,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",102.0,41.0,10.05,1.24,10.34,0.0,19.36,4.0,0.0,3014.0,752.0,44.0,485.0,0.0,1733.0,2529.0
2025,2,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",94.0,37.0,11.47,1.38,6.38,0.0,17.77,9.0,0.0,3631.0,1311.0,326.0,318.0,0.0,1676.0,3313.0
2025,2,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",71.0,26.0,6.26,3.09,5.63,0.0,11.02,10.0,0.0,2369.0,498.0,396.0,322.0,0.0,1153.0,2047.0
2025,2,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",210.0,62.0,14.59,3.48,12.89,0.0,31.04,19.0,1.0,4873.0,922.0,226.0,602.0,0.0,3123.0,4271.0
2025,2,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",24.0,5.0,3.32,0.0,0.03,0.0,1.65,1.0,0.0,326.0,115.0,0.0,1.0,0.0,210.0,325.0
2025,2,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",28.0,5.0,1.0,1.06,0.61,0.0,2.33,4.0,0.0,369.0,36.0,123.0,27.0,0.0,183.0,342.0
2025,2,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",28.0,6.0,1.0,0.67,2.11,0.0,2.22,3.0,0.0,321.0,68.0,33.0,105.0,0.0,115.0,216.0
2025,2,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",256.0,97.0,29.06,4.11,21.17,0.38,42.28,23.0,0.0,6532.0,1794.0,285.0,812.0,15.0,3626.0,5720.0
2025,2,OH,PSA Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",945.0,253.0,69.48,9.45,64.56,0.0,109.51,87.0,1.0,23771.0,8792.0,827.0,2991.0,0.0,11161.0,20780.0
2025,2,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",84.0,21.0,4.94,2.34,3.17,1.0,9.54,7.0,1.0,1275.0,296.0,183.0,109.0,26.0,661.0,1166.0
2025,2,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",95.0,35.0,5.94,0.61,9.28,0.0,19.18,14.0,0.0,2353.0,479.0,39.0,363.0,0.0,1472.0,1990.0
2025,2,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",164.0,59.0,16.34,1.54,6.04,0.0,35.08,12.0,0.0,5673.0,1420.0,192.0,364.0,0.0,3697.0,5309.0
2025,2,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",131.0,45.0,11.7,2.52,8.07,0.0,22.71,21.0,1.0,4069.0,730.0,171.0,363.0,0.0,2805.0,3706.0
2025,2,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",100.0,44.0,10.15,3.25,4.98,0.0,25.61,13.0,0.0,4556.0,1020.0,492.0,425.0,0.0,2619.0,4131.0
2025,2,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",52.0,20.0,6.64,1.3,3.11,0.0,8.94,7.0,0.0,1286.0,462.0,66.0,296.0,0.0,462.0,990.0
2025,2,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",47.0,15.0,2.79,0.72,4.82,0.0,6.67,6.0,0.0,712.0,69.0,59.0,181.0,0.0,403.0,531.0
2025,2,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",58.0,24.0,5.22,1.2,2.64,0.0,14.94,12.0,0.0,1793.0,465.0,50.0,213.0,0.0,1065.0,1580.0
2025,2,OH,PSA Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",16.0,6.0,0.81,0.0,0.51,0.0,4.68,1.0,0.0,455.0,63.0,0.0,21.0,0.0,371.0,434.0
2025,2,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",299.0,105.0,27.48,4.23,15.41,0.0,57.89,25.0,1.0,8101.0,1835.0,350.0,670.0,0.0,5246.0,7431.0
2025,2,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",84.0,17.0,5.8,0.64,4.85,0.0,5.71,7.0,0.0,1438.0,735.0,10.0,192.0,0.0,501.0,1246.0
2025,2,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",134.0,43.0,11.78,0.03,7.1,0.0,24.08,16.0,0.0,3204.0,1026.0,2.0,245.0,0.0,1931.0,2959.0
2025,2,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",53.0,10.0,1.98,0.0,2.78,0.0,5.24,8.0,0.0,693.0,311.0,0.0,90.0,0.0,292.0,603.0
2025,2,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",156.0,54.0,12.36,4.25,6.67,0.27,30.45,5.0,0.0,5502.0,742.0,930.0,466.0,23.0,3341.0,5036.0
2025,2,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",27.0,7.0,0.5,0.0,3.8,0.0,2.7,7.0,0.0,374.0,23.0,0.0,135.0,0.0,216.0,239.0
2025,2,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",82.0,29.0,10.68,1.49,4.95,0.0,11.88,7.0,0.0,2285.0,925.0,132.0,194.0,0.0,1034.0,2091.0
2025,2,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",101.0,43.0,10.3,1.35,9.02,0.0,22.33,15.0,0.0,4008.0,1024.0,194.0,515.0,0.0,2275.0,3493.0
2025,2,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",111.0,36.0,9.69,0.9,5.8,0.0,19.61,5.0,0.0,2937.0,630.0,58.0,283.0,0.0,1966.0,2654.0
2025,2,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",87.0,24.0,4.53,0.2,5.48,0.0,13.8,12.0,0.0,1837.0,280.0,10.0,208.0,0.0,1339.0,1629.0
2025,2,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",246.0,100.0,24.86,2.28,19.57,0.0,53.29,18.0,0.0,7796.0,1685.0,163.0,1001.0,0.0,4947.0,6795.0
2025,2,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",96.0,21.0,7.37,1.95,5.36,0.0,6.32,8.0,0.0,1430.0,541.0,149.0,215.0,0.0,525.0,1215.0
2025,2,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",38.0,6.0,0.13,0.97,1.48,0.0,3.42,7.0,0.0,399.0,13.0,64.0,48.0,0.0,274.0,351.0
2025,2,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",394.0,49.0,33.13,3.0,6.45,0.0,6.42,0.0,0.0,3353.0,2214.0,244.0,457.0,0.0,438.0,2896.0
2025,2,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",56.0,6.0,2.93,2.42,0.65,0.0,0.0,0.0,1.0,1067.0,743.0,219.0,105.0,0.0,0.0,962.0
2025,2,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",78.0,14.0,5.98,6.97,1.04,0.0,0.0,0.0,0.0,823.0,370.0,423.0,30.0,0.0,0.0,793.0
2025,2,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",84.0,22.0,12.53,3.28,2.23,0.0,3.96,0.0,0.0,1823.0,1034.0,291.0,210.0,0.0,288.0,1613.0
2025,2,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",130.0,19.0,7.19,1.0,5.63,0.0,5.18,4.0,0.0,2017.0,471.0,720.0,333.0,0.0,493.0,1684.0
2025,2,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",84.0,24.0,10.65,4.03,2.83,0.0,6.48,2.0,1.0,1467.0,510.0,382.0,240.0,0.0,335.0,1227.0
2025,2,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",22.0,4.0,2.65,0.86,0.5,0.0,0.0,0.0,0.0,325.0,92.0,190.0,43.0,0.0,0.0,282.0
2025,2,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",100.0,31.0,17.18,7.98,3.84,0.0,2.0,0.0,1.0,2803.0,1491.0,925.0,188.0,0.0,199.0,2615.0
2025,2,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",86.0,27.0,5.72,2.0,6.28,0.0,13.0,1.0,0.0,1868.0,398.0,261.0,350.0,0.0,859.0,1518.0
2025,2,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",48.0,14.0,6.67,4.87,2.47,0.0,0.0,0.0,0.0,853.0,529.0,199.0,125.0,0.0,0.0,728.0
2025,2,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",930.0,327.0,142.73,25.91,120.03,0.0,38.33,61.0,36.0,26749.0,9992.0,2742.0,8387.0,0.0,5628.0,18362.0
2025,2,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",621.0,162.0,104.89,33.64,23.47,0.0,0.0,8.0,0.0,16979.0,11274.0,3978.0,1727.0,0.0,0.0,15252.0
2025,2,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",340.0,81.0,43.3,9.22,15.69,0.0,12.78,3.0,0.0,8284.0,4230.0,983.0,1214.0,0.0,1857.0,7070.0
2025,2,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",469.0,96.0,53.34,14.32,11.38,0.0,16.97,4.0,1.0,6860.0,3252.0,1174.0,680.0,0.0,1754.0,6180.0
2025,2,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",32.0,8.0,4.02,0.0,1.06,0.0,2.92,0.0,0.0,1117.0,537.0,0.0,83.0,0.0,497.0,1034.0
2025,2,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",78.0,24.0,17.82,4.42,1.76,0.0,0.0,3.0,0.0,2883.0,2450.0,312.0,121.0,0.0,0.0,2762.0
2025,2,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",48.0,10.0,0.0,0.0,0.99,0.0,9.01,2.0,0.0,1337.0,0.0,0.0,151.0,0.0,1186.0,1186.0
2025,2,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",152.0,42.0,20.08,4.88,9.25,0.0,7.8,1.0,0.0,2444.0,1125.0,460.0,391.0,0.0,468.0,2053.0
2025,2,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",79.0,19.0,10.51,2.0,4.01,0.0,2.48,0.0,0.0,770.0,439.0,77.0,186.0,0.0,68.0,584.0
2025,2,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",52.0,18.0,8.25,0.0,5.63,0.0,4.11,0.0,0.0,976.0,315.0,0.0,365.0,0.0,296.0,611.0
2025,2,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",106.0,21.0,8.23,0.93,3.75,0.0,8.09,3.0,0.0,1084.0,339.0,30.0,148.0,0.0,567.0,936.0
2025,2,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",214.0,51.0,23.44,4.0,7.47,0.0,16.08,11.0,0.0,4652.0,1725.0,197.0,556.0,0.0,2174.0,4096.0
2025,2,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",56.0,8.0,6.45,0.11,1.44,0.0,0.0,1.0,0.0,588.0,520.0,4.0,64.0,0.0,0.0,524.0
2025,2,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",105.0,30.0,6.55,1.99,4.45,0.0,17.02,3.0,0.0,1668.0,177.0,159.0,312.0,0.0,1020.0,1356.0
2025,2,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",316.0,70.0,39.15,7.8,13.54,0.0,9.51,2.0,0.0,7965.0,4163.0,2534.0,749.0,0.0,519.0,7216.0
2025,2,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",815.0,189.0,66.15,21.93,42.99,0.0,57.92,3.0,2.0,11376.0,2998.0,1582.0,2318.0,0.0,4478.0,9058.0
2025,2,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",56.0,14.0,8.2,2.48,1.32,0.0,2.0,4.0,1.0,1697.0,651.0,907.0,87.0,0.0,52.0,1610.0
2025,2,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",48.0,7.0,5.94,1.0,0.06,0.0,0.0,0.0,2.0,1441.0,1334.0,47.0,60.0,0.0,0.0,1381.0
2025,2,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",63.0,29.0,16.64,0.78,2.42,0.0,9.17,0.0,0.0,2006.0,1248.0,35.0,149.0,0.0,574.0,1857.0
2025,2,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",52.0,13.0,5.65,0.0,4.41,0.0,2.94,1.0,0.0,2762.0,276.0,0.0,901.0,0.0,1585.0,1861.0
2025,2,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",63.0,23.0,8.59,4.34,2.89,0.0,7.18,0.0,0.0,1511.0,562.0,285.0,168.0,0.0,496.0,1343.0
2025,2,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",54.0,13.0,8.53,2.33,2.14,0.0,0.0,0.0,1.0,1622.0,1263.0,204.0,155.0,0.0,0.0,1467.0
2025,2,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",55.0,13.0,10.92,1.0,1.08,0.0,0.0,1.0,0.0,582.0,502.0,37.0,43.0,0.0,0.0,539.0
2025,2,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",250.0,37.0,15.75,0.63,7.57,0.0,13.06,5.0,1.0,2285.0,563.0,10.0,544.0,0.0,1168.0,1741.0
2025,2,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",155.0,27.0,16.58,0.1,5.41,0.0,4.91,1.0,2.0,1784.0,1157.0,6.0,272.0,0.0,349.0,1512.0
2025,2,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",22.0,5.0,3.3,0.0,0.8,0.0,0.89,0.0,0.0,136.0,75.0,0.0,27.0,0.0,34.0,109.0
2025,2,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",82.0,20.0,11.7,0.0,1.48,0.0,6.82,2.0,1.0,1562.0,958.0,0.0,100.0,0.0,504.0,1462.0
2025,2,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",48.0,1.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,202.0,181.0,0.0,21.0,0.0,0.0,181.0
2025,2,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",60.0,15.0,9.32,0.0,2.67,0.0,3.0,0.0,1.0,1218.0,697.0,0.0,142.0,0.0,379.0,1076.0
2025,2,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",44.0,8.0,5.94,1.0,0.88,0.0,0.18,0.0,1.0,485.0,415.0,47.0,20.0,0.0,3.0,465.0
2025,2,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",28.0,8.0,5.4,1.0,1.6,0.0,0.0,0.0,0.0,430.0,338.0,17.0,75.0,0.0,0.0,355.0
2025,2,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",190.0,54.0,29.05,6.34,6.91,0.0,11.7,1.0,0.0,4059.0,2466.0,538.0,441.0,0.0,614.0,3618.0
2025,2,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",56.0,12.0,7.27,1.75,2.98,0.0,0.0,1.0,2.0,790.0,370.0,242.0,178.0,0.0,0.0,612.0
2025,2,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",96.0,22.0,14.28,3.67,4.05,0.0,0.0,0.0,0.0,1639.0,1277.0,151.0,211.0,0.0,0.0,1428.0
2025,2,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",84.0,17.0,8.87,3.0,2.13,0.0,3.0,0.0,0.0,1496.0,817.0,314.0,127.0,0.0,238.0,1369.0
2025,2,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",35.0,8.0,4.23,1.25,1.53,0.0,1.0,0.0,0.0,1029.0,811.0,118.0,64.0,0.0,36.0,965.0
2025,2,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",56.0,22.0,10.29,1.97,3.0,0.0,6.74,5.0,1.0,1891.0,397.0,673.0,199.0,0.0,622.0,1692.0
2025,2,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",56.0,14.0,5.81,1.89,2.08,0.0,4.22,5.0,1.0,1125.0,241.0,144.0,135.0,0.0,605.0,990.0
2025,2,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",386.0,118.0,49.14,7.92,18.84,0.0,42.09,5.0,0.0,10364.0,3525.0,1058.0,1250.0,0.0,4531.0,9114.0
2025,2,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",28.0,9.0,5.64,0.0,0.49,0.0,2.87,5.0,0.0,363.0,227.0,0.0,17.0,0.0,119.0,346.0
2025,2,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",168.0,53.0,15.84,2.72,12.11,0.0,22.32,2.0,0.0,3485.0,936.0,270.0,688.0,0.0,1591.0,2797.0
2025,2,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",5.0,2.0,0.59,0.0,0.47,0.0,0.95,0.0,0.0,54.0,10.0,0.0,9.0,0.0,35.0,45.0
2025,2,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",107.0,31.0,14.9,5.0,2.91,0.0,8.19,2.0,0.0,4985.0,3134.0,272.0,301.0,0.0,1278.0,4684.0
2025,2,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",68.0,12.0,9.47,0.95,1.57,0.0,0.0,1.0,0.0,1018.0,813.0,141.0,64.0,0.0,0.0,954.0
2025,2,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",56.0,21.0,8.13,0.0,3.48,0.0,9.39,0.0,1.0,2952.0,962.0,0.0,218.0,0.0,1772.0,2734.0
2025,2,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",137.0,37.0,17.61,0.11,8.45,0.0,10.84,1.0,0.0,2619.0,1265.0,8.0,441.0,0.0,905.0,2178.0
2025,2,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",14.0,9.0,2.85,0.0,6.15,0.0,0.0,1.0,0.0,359.0,102.0,0.0,257.0,0.0,0.0,102.0
2025,2,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",48.0,16.0,6.72,1.84,1.35,0.0,6.09,2.0,0.0,908.0,292.0,75.0,73.0,0.0,468.0,835.0
2025,2,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",48.0,16.0,7.99,1.55,1.53,0.0,4.93,1.0,0.0,1267.0,477.0,239.0,92.0,0.0,459.0,1175.0
2025,2,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5493.0,1292.0,588.94,105.01,213.26,2.56,382.24,132.0,17.0,120428.0,50139.0,14233.0,16729.0,67.0,39260.0,103699.0
2025,2,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2375.0,660.0,379.67,93.93,66.15,1.3,118.95,62.0,3.0,65120.0,41216.0,11995.0,3912.0,103.0,7894.0,61208.0
2025,2,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",52.0,11.0,2.48,0.0,4.58,0.0,3.94,2.0,0.0,762.0,107.0,0.0,219.0,0.0,436.0,543.0
2025,2,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",150.0,40.0,23.42,3.25,6.39,0.0,6.94,0.0,0.0,2681.0,1635.0,128.0,302.0,0.0,616.0,2379.0
2025,2,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",240.0,61.0,26.47,3.58,8.51,0.0,22.44,5.0,0.0,3918.0,1537.0,328.0,421.0,0.0,1632.0,3497.0
2025,2,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",62.0,8.0,2.75,0.0,2.4,0.0,2.85,1.0,0.0,470.0,177.0,0.0,128.0,0.0,165.0,342.0
2025,2,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1982.0,531.0,276.79,171.09,79.94,0.06,3.12,26.0,0.0,47846.0,27964.0,14479.0,5119.0,1.0,283.0,42727.0
2025,2,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",52.0,14.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,832.0,99.0,0.0,0.0,0.0,733.0,832.0
2025,2,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",48.0,10.0,3.87,0.0,1.94,0.0,4.19,1.0,0.0,751.0,187.0,0.0,99.0,0.0,465.0,652.0
2025,2,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",48.0,15.0,6.63,3.0,1.37,0.0,4.0,1.0,0.0,1731.0,348.0,1093.0,109.0,0.0,181.0,1622.0
2025,2,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,23.0
2025,2,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",256.0,72.0,39.21,2.86,15.63,0.0,14.3,3.0,3.0,4236.0,1846.0,454.0,871.0,0.0,1065.0,3365.0
2025,2,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",29.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,133.0,99.0,34.0,0.0,0.0,0.0,133.0
2025,2,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",56.0,16.0,10.37,2.01,3.62,0.0,0.0,0.0,0.0,1334.0,1034.0,98.0,202.0,0.0,0.0,1132.0
2025,2,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",165.0,26.0,15.6,2.91,0.95,0.0,6.54,0.0,0.0,1743.0,965.0,356.0,69.0,0.0,353.0,1674.0
2025,2,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",48.0,4.0,2.23,0.72,1.05,0.0,0.0,0.0,0.0,344.0,234.0,36.0,74.0,0.0,0.0,270.0
2025,2,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",215.0,40.0,9.27,7.86,8.75,0.0,14.12,8.0,0.0,2529.0,661.0,506.0,534.0,0.0,828.0,1995.0
2025,2,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",78.0,20.0,13.46,5.88,0.66,0.0,0.0,0.0,0.0,2860.0,2328.0,504.0,28.0,0.0,0.0,2832.0
2025,2,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",222.0,67.0,35.5,4.77,9.48,0.0,17.25,1.0,0.0,6519.0,3410.0,365.0,630.0,0.0,2114.0,5889.0
2025,2,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",481.0,101.0,47.75,3.06,23.16,0.0,27.04,4.0,0.0,5309.0,2475.0,90.0,1197.0,0.0,1547.0,4112.0
2025,2,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",22.0,3.0,2.99,0.0,0.01,0.0,0.0,0.0,0.0,274.0,273.0,0.0,1.0,0.0,0.0,273.0
2025,2,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",93.0,14.0,9.12,1.0,3.88,0.0,0.0,0.0,0.0,583.0,273.0,22.0,288.0,0.0,0.0,295.0
2025,2,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",129.0,25.0,16.43,1.79,2.07,0.0,4.71,0.0,0.0,1921.0,1385.0,152.0,84.0,0.0,300.0,1837.0
2025,2,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",56.0,22.0,9.59,2.88,3.24,0.0,6.3,3.0,1.0,1413.0,446.0,201.0,190.0,0.0,576.0,1223.0
2025,2,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",48.0,14.0,5.29,1.0,1.28,0.0,6.43,2.0,1.0,887.0,489.0,35.0,81.0,0.0,282.0,806.0
